id,url,gender,description,price_per_ml
p3713036,https://www.sephora.co.uk/p/gucci-the-alchemist-s-garden-the-eyes-of-the-tiger-eau-de-parfum,women,"Gucci fragrances opens a new story of magic and imagination in Luxury Collection: The Alchemist’s Garden.. Inspired by the science of alchemy, Alessandro Michele reimagines the path of transformation from lead into gold with the art of fragrance making to create seven eaux de parfum, four oils, three acque profumate and a candle. Alberto Morillas worked with Alessandro Michele’s vision on a collection using pure natural plants and flowers layered with modern molecules.. Blended through rediscovery, a hero ingredient is magnified for each scent: Oud, Amber, Violet, Iris, Mimosa, Rose and Woods..  Every fragrance and every formula is created as an unicum, telling the story of a place, a moment, a season, and a smell of memory. . In China, amber is considered the “soul of the tiger”, which enters the earth and then becomes a stone.. The Eyes of the Tiger is an imagined journey into the soul of the tiger. Benzoin and Tonka convey a tiger’s gaze with a dark hint of Vanilla. . The scent is rounded out with woody and sweet Ciste resin, representing a tiger’s contrasting sides; dangerous and sensitive, fast and patient.. Ingredients. ALCOHOL DENAT., AQUA/WATER/EAU, PARFUM/FRAGRANCE,BENZYL SALICYLATE, COUMARIN, ETHYLHEXYLMETHOXYCINNAMATE, ALPHA-ISOMETHYL IONONE, GERANIOL,LINALOOL, CITRONELLOL, DIETHYLAMINO HYDROXYBENZOYLHEXYL BENZOATE, LIMONENE, EUGENOL, BENZYLBENZOATE, HEXYL CINNAMAL, CITRAL, FARNESOL,BENZYL CINNAMATE, BHT.This list of ingredients may be subject to change, please consult the packaging of the product purchased.. . . . . . . . Shop Gucci",2.65
p2860029,https://www.sephora.co.uk/p/hermes-eau-des-merveilles-bleue,women,"Highlights.                         . . . . . . .     .                         . . . A woody mineral eau de toilette, a promise of surprises and freshness.. . From surprise to magic and from magic to enchantment, Eau des Merveilles Bleue leads us by the nose on a dream cloud. A multifaceted novel built on a woody amber accord that resonates right through to the top notes, the fragrance successfully rises to the challenge of sparkling  femininity with not a flower in sight.. . . . . . .     .             Ingredients. INGREDIENTS : Alcohol, Parfum (Fragrance), Aqua (Water), Limonene, Benzyl Salicylate, Ethylhexyl Methoxycinnamate, Butylphenyl Methylpropional, Butyl Methoxydibenzoylmethane, Alpha-Isomethyl Ionone, Hydroxycitronellal, Linalool, Ethylhexyl Salicylate, BHT, Citral, Eugenol, Geraniol, Benzyl Alcohol, Benzyl BenzoateThis list of ingredients may be subject to change, please consult the packaging of the product purchased.. . . . . . . . Shop HERMÈS",2.27
p2227016,https://www.sephora.co.uk/p/gucci-bamboo-for-her-eau-de-parfum,women,"Gucci revisits one of its most recognizable icons: the Bamboo—reinterpreted in a modern way. Taking inspiration from the symbolism of strength and elegance, this alluring fragrance translates the essence of today’s multifaceted woman. The modern Gucci woman shares Bamboo’s characteristics of confidence and poise. The fragrance is soft and intense at once to exude power and femininity. Notes: Italian Bergamot, Casablanca Lily, Ylang Ylang, Comoros Sandalwood. Style: Strong. Elegant. Feminine.. .     Directions. not available. Ingredients. INGREDIENTS: ALCOHOL DENAT., PARFUM/FRAGRANCE, AQUA/WATER/EAU, LINALOOL, LIMONENE, HYDROXYCITRONELLAL, GERANIOL, ETHYLHEXYL METHOXYCINNAMATE, ALPHA-ISOMETHYL IONONE, DIETHYLAMINO HYDROXYBENZOYL HEXYL BENZOATE, CITRAL, BENZYL BENZOATE, FARNESOL, BENZYL SALICYLATE, CITRONELLOL, ISOEUGENOL, BHT, D&C RED NO. 33 (CI 17200), FD&C YELLOW NO. 5 (CI 19140), FD&C BLUE NO. 1 (CI 42090), FD&C YELLOW NO. 6 (CI 15985).This list of ingredients may be subject to change, please consult the packaging of the product purchased.. . . . . . . . Shop Gucci",1.46
p7358,https://www.sephora.co.uk/p/givenchy-very-irresistible-eau-de-parfum,women,"A PROFUSION OF ROSES The sensual scents of a bouquet of roses contrasted and amplified by the rich warmth of patchouli. For an exceptionally feminine and voluptuous fragrance.  A BURST OF FANTASYFoster your distinctive and singular personality by surrendering to the fragrant burst of happiness triggered by Very Irrésistible. A NEW SHOWCASERediscover your emblematic fragrance Very Irrésistible Eau de Parfum looking simply sublime in a new faceted bottle.  . Ingredients. ALCOHOL • PARFUM (FRAGRANCE) • AQUA (WATER) • LINALOOL • GERANIOL • CITRONELLOL • DIETHYLAMINO HYDROXYBENZOYL HEXYL BENZOATE • ALPHA-ISOMETHYL IONONE • LIMONENE • METHYL ANTHRANILATE • CITRAL • TRIS(TETRAMETHYLHYDROXYPIPERIDINOL) CITRATE • COUMARIN • CI 14700 (RED 4) • CI 17200 (RED 33) • CI 47005 (YELLOW 10) • CI 60730 (EXT. VIOLET 2)Aceasta lista de ingrediente poate suferi unele modificari. Consulta ambalajul produsului achizitionat.This list of ingredients may be subject to change, please consult the packaging of the product purchased.. . . Notes.         Eau de Parfum Floral AromaticHead: Star AniseHeart: Bouquet of RosesBase: Patchouli - Vanilla.     . . . . . . . Shop GIVENCHY",1.25
p10060517,https://www.sephora.co.uk/p/dior-miss-dior-parfum-roller-pearl,women,"Discover Miss Dior Parfum in the roller-pearl format to keep by your side wherever you go. A travel-friendly size for perfuming whenever, wherever.. . Glide the delicate roller-pearl bead over pulse points: neck, wrists and décolleté. The floral bouquet of Miss Dior Parfum bathes the skin in its notes of fruity starry jasmine, juicy mandarin and voluptuous ambery woods.. .     Directions. Glide the bead over pulse points – wrists, neck and nape of the neck – for a longer-lasting trail of Miss Dior Parfum.. Ingredients. #20374 ALCOHOL • AQUA (WATER) • PARFUM (FRAGRANCE) • LINALOOL • LIMONENE • POLYACRYLATE CROSSPOLYMER-6 • BENZYL SALICYLATE • DIETHYLAMINO HYDROXYBENZOYL HEXYL BENZOATE • COUMARIN • CITRONELLOL • DIPROPYLENE GLYCOL • GERANIOL • HEXYL CINNAMAL • AMMONIUM ACRYLOYLDIMETHYLTAURATE/BEHENETH-25 METHACRYLATE CROSSPOLYMER • CITRAL • BENZYL BENZOATE • TRIS(TETRAMETHYLHYDROXYPIPERIDINOL) CITRATE • BENZYL ALCOHOL • EUGENOL • CI 17200 (RED 33) • CI 19140 (YELLOW 5) • CI 60730 (EXT. VIOLET 2)This list of ingredients may be subject to change, please consult the packaging of the product purchased.. . . Notes.         SPARKLING MANDARINSTARRY JASMINEAMBERY WOODS.     . . . . . . . Shop DIOR",2.95
u164583,https://www.sephora.co.uk/p/Jo-Malone-London-Mens-Cologne-Collection,women,"A collection of five travel-sized Jo Malone London fragrances, designed to wear solo or pair together. Wrapped in a gift box to surprise someone special or keep for yourself.. . The Jo Malone London Men's Cologne Collection contains:. - Jo Malone London Wood Sage & Sea Salt Cologne 9ml. - Jo Malone London Lime Basil & Mandarin Cologne 9ml. - Jo Malone London Myrrh & Tonka Cologne Intense 9ml. - Jo Malone London Cypress & Grapevine Cologne Intense 9ml. - Jo Malone London Silver Birch & Lavender Cologne 9ml. .     Directions. Try pairing scents to make a unique fragrance:. . - Spritz Wood Sage & Sea Salt over Lime Basil & Mandarin for a fresh woody fragrance, aromatic with basil and sage. . - Or over Cypress & Grapevine for an enlivening woody combination. Aromatic cypress is swept up in bracing sea salt.. . . . . . . Shop Jo Malone London",
u169374,https://www.sephora.co.uk/p/Jo-Malone-London-Wild-Bluebell-Body-Mist-100ml,women,"Elevate your daily routine with light Wild Bluebell Body Mist. With naturally derived glycerine and skin conditioning ingredients, the formula is easily absorbed, and helps to soften and condition skin. Leave skin scented with this mesmerising light floral fragrance.. . Bluebell / Persimmon / White Musk. . . . . . .     . . . . . . .                     . . . . . . Shop Jo Malone London",
p10013207,https://www.sephora.co.uk/p/tom-ford-costa-azzurra-eau-de-parfum,women,"EVOCATIVE. SALTY. SENSUAL.. . PRIVATE BLEND COSTA AZZURRA CAPTURES THE EVOCATIVE MIX OF ISLAND WOODS ON THE DESIRABLE DESTINATION OF SARDINIA, WITH ITS UNIQUE AROMA OF SALTY BEACHES, DRY HERBS, EVERGREEN TREES AND DRIFTWOOD MINGLING WITH SCENTS OF THE LOW, THICKLY FORESTED LANDSCAPE KNOWN IN THE MEDITERRANEAN AS THE MACCHIA—A TANGLE OF OAKS, JUNIPER PINES AND HERBS.. .     Directions. Fragrance is intensified by the warmth of your own body. Apply in the creases of your knees and elbows for a longer-lasting, stronger scent. . . After applying, avoid rubbing or dabbing skin. This breaks down the fragrance, causing it to wear off more quickly. . . If you prefer placing fragrance on your wrists, be sure to reapply after frequent hand-washing, as this tends to rinse off the scent.. . Composition.         Lavender, Geranium, Oakmoss, Lavandin, African Rosemary, and Patchouli.     . Ingredients. ALCOHOL DENAT., FRAGRANCE (PARFUM), WATER\\AQUA\\EAU, LIMONENE, LINALOOL, CINNAMYL ALCOHOL, CITRAL, ALPHA-ISOMETHYL IONONE, GERANIOL, EUGENOL, CITRONELLOL, COUMARIN, BENZYL BENZOATE, ISOEUGENOL, ETHYLHEXYL METHOXYCINNAMATE, BUTYL METHOXYDIBENZOYLMETHANE, ETHYLHEXYL SALICYLATE, BHT, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, PHENOXYETHANOL, YELLOW 5 (CI 19140), YELLOW 6 (CI 15985), EXT. VIOLET 2 (CI 60730), RED 4 (CI 14700), ORANGE 4 (CI 15510) .""""This list of ingredients may be subject to change, please consult the packaging of the product purchased.. . . Notes.         Lavender, Geranium, Oakmoss, Lavandin, African Rosemary, and Patchouli.     . . . . . . . Shop Tom Ford",1.84
p629017,https://www.sephora.co.uk/p/lancome-tresor-midnight-rose-eau-de-parfum,women,"Capture hearts with Lancôme's mischievous and playful fragrance, Trésor Midnight Rose. Play the game of love with this captivating scent that blends intense rose and bold blackcurrent notes with vivacious jasmine, peony and pink pepper to create a magical bouquet of floral notes. Charming and sexy, be truly unexpected with Trésor Midnight Rose.. Directions. HOW TO APPLY TRÉSOR MIDNIGHT ROSEWhy not spray Trésor Midnight Rose somewhere unexpected? A spritz on your hairbrush or behind your knees for a truly mischievous fragrant trail.. Ingredients. ALCOHOL DENAT.- PARFUM / FRAGRANCE- AQUA / WATER- ETHYLHEXYL METHOXYCINNAMATE- ETHYLHEXYL SALICYLATE- BUTYL METHOXYDIBENZOYLMETHANE- BHT- LINALOOL- GERANIOL- ALPHA-ISOMETHYL IONONE- LIMONENE- CITRAL- CITRONELLOL """"This list of ingredients may be subject to change, please consult the packaging of the product purchased.. . . . . . . . Shop Lancôme",1.98
p1000205686,https://www.sephora.co.uk/p/kilian-paris-angels-share-paradise-refillable,women,"Highlights.                         . . . . . . .     .                         . . . The ultimate interpretation of Angels' Share in an intense extrait de parfum—an irresistible ode to the finest spirits.. . The perfume: Inspired by the finest aged oak-barrel cognac, Angels' Share Paradis captures the Maison's incomparable savoir-faire and founder Kilian Hennessy's legacy. The emblematic cognac essence of Angels' Share unveils a new, daring intensity with tantalizing raspberry liquor and exquisite Bulgarian Rose Oil Orpur. A lavish dose of Praline Accord, enriched with warm amber notes of Venezuelan Tonka Bean Absolut, blends seamlessly to linger on the skin, leaving a captivating, sensual trail.. . Perfume notes: Raspberry liquor, Cognac, Oakmoss Absolut. . Collection: The Liquors. . Perfumer: Benoist Lapouza. .     Directions. Spray all over body/clothes.. Ingredients. ALCOHOL DENAT., FRAGRANCE (PARFUM), WATER\\AQUA\\EAU, COUMARIN, LIMONENE, CINNAMYL ALCOHOL, EVERNIA PRUNASTRI (OAKMOSS) EXTRACT, CINNAMAL, CITRONELLOL, GERANIOL, LINALOOL, FARNESOL, CITRAL, EUGENOL, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATEThis list of ingredients may be subject to change, please consult the packaging of the product purchased.. . . Notes.         Flower.     . . . . . . . Shop Kilian Paris",5.8
p2700015,https://www.sephora.co.uk/p/carolina-herrera-good-girl-refill-eau-de-parfum-amber,women,"Enjoy the alluring scent of our iconic Good Girl forever with this 200ml refill bottle, perfect for topping up your Good Girl Refillable fragrance 100ml. A bold blend of dark and light elements for the woman of contrast. Good Girl is a daring yet sophisticated fragrance inspired by Carolina Herrera's unique vision of the duality of the modern woman. She defies expectations: at once bold and alluring, elegant and modern, kind and mysterious.  Be seduces by the richly fragrant cocoa and intoxicating Tonka expressing Good Girl's mysterious side.Use. Re-use. Repeat.. .     Directions. not available. Ingredients. ALCOHOL DENAT., PARFUM (FRAGRANCE), AQUA (WATER), LINALOOL, HYDROXYCITRONELLAL, BENZYL SALICYLATE, COUMARIN, ETHYLHEXYL METHOXYCINNAMATE, BENZYL BENZOATE, ETHYLHEXYL SALICYLATE, BUTYL METHOXYDIBENZOYLMETHANE, LIMONENE, GERANIOL, CITRONELLOL, ISOEUGENOL, HEXYL CINNAMAL, BENZYL ALCOHOL, CITRAL, CI 60730 (EXT VIOLET 2), CI 60730 (EXT. VIOLET 2).This list of ingredients may be subject to change, please consult the packaging of the product purchased.. . . Notes.         Head Notes : AlmondHeart Notes: Tuberose, Jasmine Sambac Base Notes: Tonka Bean & Cocoa.     . . . . . . . Shop Carolina Herrera",2.23
p2227018,https://www.sephora.co.uk/p/prada-les-infusions-de-prada-fleur-d-oranger-eau-de-parfum,women,"Orange blossom absolute and neroli meet luxurious jasmine and voluptuous tuberose. A delicate and charming fragrance with a hint of irreverence, emphasized by sparkling Mandarin water.. .     Directions. Frangrance is intensified by the warmth of your own body. Apply in the creases of your knees and elbows for a strong and long lasting perfume scent.. After applying your fragrance, avoid rubbing or dabbing skin. This breaks down the fragrance, causing it to wear off more quickly. . If you prefer placing fragrance on your wrists, be sure to reapply after frequent hand-washing, as this tends to rinse off the scent.. Ingredients. ALCOHOL DENAT., AQUA (WATER), PARFUM (FRAGRANCE), BENZYL, SALICYLATE, LIMONENE, ETHYLHEXYL METHOXYCINNAMATE, LINALOOL, HYDROXYCITRONELLAL, ALPHA-ISOMETHYL IONONE, ETHYLHEXYL SALICYLATE, BUTYL, METHOXYDIBENZOYLMETHANE, GERANIOL, CITRONELLOL, COUMARIN, FARNESOL, ISOEUGENOL, EUGENOL, BENZYL ALCOHOL, BENZYL BENZOATE,CI 14700 (RED 4) CI 19140 (YELLOW 5)This list of ingredients may be subject to change, please consult the packaging of the product purchased.. . . . . . . . Shop Prada",1.29
